case_id,cluster_id,source_task_id,split,scenario,difficulty,variant,proposed_decision,instruction,entity_summary,uav_status_summary,intervention_summary,automatic_validation,reviewer_id,review_status,case_valid,exclusion_reason,reviewer_notes
907cbcfa:official_alias_execute,cluster:907cbcfa,907cbcfa,calibration,area_assignment_and_patrol,easy,official_alias_execute,EXECUTE,"Drone 3 advanced waypoint mission: takeoff 18m, then fly to the five points specified: WP1(204,230), WP2(489,158), WP3(856,301), WP4(405,517), WP5(114,541).","UAVs=Drone 3; coordinates=(204, 230, 18) | (489, 158, 18) | (856, 301, 18) | (405, 517, 18) (+1 more); removed=Drone 3",base fleet=5 (idle=5); case fleet=5 (idle=5),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
907cbcfa:missing_information_clarify,cluster:907cbcfa,907cbcfa,calibration,area_assignment_and_patrol,easy,missing_information_clarify,CLARIFY,"Assigned UAV A should take off to 18 meters and fly through multiple waypoints: (204, 230, 18), (489, 158, 18), (856, 301, 18), (405, 517, 18), (114, 541, 18).","UAVs=Drone 3; coordinates=(204, 230, 18) | (489, 158, 18) | (856, 301, 18) | (405, 517, 18) (+1 more); removed=Drone 3",base fleet=5 (idle=5); case fleet=5 (idle=5),removed explicit_drone_identity: Drone 3,passed_expected_valid_case_checks,,,,,
907cbcfa:restored_information_execute,cluster:907cbcfa,907cbcfa,calibration,area_assignment_and_patrol,easy,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 3) should take off to 18 meters and fly through multiple waypoints: (204, 230, 18), (489, 158, 18), (856, 301, 18), (405, 517, 18), (114, 541, 18).","UAVs=Drone 3; coordinates=(204, 230, 18) | (489, 158, 18) | (856, 301, 18) | (405, 517, 18) (+1 more); removed=Drone 3",base fleet=5 (idle=5); case fleet=5 (idle=5),restored explicit_drone_identity: Drone 3,passed_expected_valid_case_checks,,,,,
907cbcfa:resource_conflict_block,cluster:907cbcfa,907cbcfa,calibration,area_assignment_and_patrol,easy,resource_conflict_block,BLOCK,"Drone Drone 3 should take off to 18 meters and fly through multiple waypoints: (204, 230, 18), (489, 158, 18), (856, 301, 18), (405, 517, 18), (114, 541, 18).","UAVs=Drone 3; coordinates=(204, 230, 18) | (489, 158, 18) | (856, 301, 18) | (405, 517, 18) (+1 more); removed=Drone 3",base fleet=5 (idle=5); case fleet=4 (idle=4),irrecoverable fleet conflict; removed required UAVs=Drone 3; proposed BLOCK,passed_expected_valid_case_checks,,,,,
90a5d6da:canonical_execute,cluster:90a5d6da,90a5d6da,train,area_search,easy,canonical_execute,EXECUTE,"Three-drone coordination exercise: Drone 2, Drone 1, and Drone 3 take off together to 17 meters altitude, then hold formation at positions (649, 427, 17), (707, 579, 17), and (585, 846, 17) respectively for synchronized operation. Then all three drones move north for 74m, and next move east for 62m. Each drone must complete the specified directional movements (north 74m, then east 62m) regardless of starting position - if obstacles block the path, drones should adjust position as needed to complete the full directed distance in each heading.","UAVs=Drone 2, Drone 1, Drone 3; coordinates=(649, 427, 17) | (707, 579, 17) | (585, 846, 17); removed=Drone 2 | Drone 1 | Drone 3",base fleet=3 (idle=3); case fleet=3 (idle=3),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
90a5d6da:official_alias_execute,cluster:90a5d6da,90a5d6da,train,area_search,easy,official_alias_execute,EXECUTE,"Coordinate Drone 2, Drone 1, and Drone 3: ascend together to 17 meters, establish formation at positions (649, 427, 17), (707, 579, 17), and (585, 846, 17) respectively, then execute coordinated movement north 74m followed by east 62m. All drones must complete the full directional distance (north 74m, east 62m) from their respective positions, adjusting as needed to avoid obstacles.","UAVs=Drone 2, Drone 1, Drone 3; coordinates=(649, 427, 17) | (707, 579, 17) | (585, 846, 17); removed=Drone 2 | Drone 1 | Drone 3",base fleet=3 (idle=3); case fleet=3 (idle=3),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
90a5d6da:missing_information_clarify,cluster:90a5d6da,90a5d6da,train,area_search,easy,missing_information_clarify,CLARIFY,"Three-drone coordination exercise: Assigned UAV A, Assigned UAV B, and Assigned UAV C take off together to 17 meters altitude, then hold formation at positions (649, 427, 17), (707, 579, 17), and (585, 846, 17) respectively for synchronized operation. Then all three drones move north for 74m, and next move east for 62m. Each drone must complete the specified directional movements (north 74m, then east 62m) regardless of starting position - if obstacles block the path, drones should adjust position as needed to complete the full directed distance in each heading.","UAVs=Drone 2, Drone 1, Drone 3; coordinates=(649, 427, 17) | (707, 579, 17) | (585, 846, 17); removed=Drone 2 | Drone 1 | Drone 3",base fleet=3 (idle=3); case fleet=3 (idle=3),removed explicit_drone_identity: Drone 2 | Drone 1 | Drone 3,passed_expected_valid_case_checks,,,,,
90a5d6da:restored_information_execute,cluster:90a5d6da,90a5d6da,train,area_search,easy,restored_information_execute,EXECUTE,"Three-drone coordination exercise: Assigned UAV A (Drone 2), Assigned UAV B (Drone 1), and Assigned UAV C (Drone 3) take off together to 17 meters altitude, then hold formation at positions (649, 427, 17), (707, 579, 17), and (585, 846, 17) respectively for synchronized operation. Then all three drones move north for 74m, and next move east for 62m. Each drone must complete the specified directional movements (north 74m, then east 62m) regardless of starting position - if obstacles block the path, drones should adjust position as needed to complete the full directed distance in each heading.","UAVs=Drone 2, Drone 1, Drone 3; coordinates=(649, 427, 17) | (707, 579, 17) | (585, 846, 17); removed=Drone 2 | Drone 1 | Drone 3",base fleet=3 (idle=3); case fleet=3 (idle=3),restored explicit_drone_identity: Drone 2 | Drone 1 | Drone 3,passed_expected_valid_case_checks,,,,,
90a5d6da:resource_conflict_block,cluster:90a5d6da,90a5d6da,train,area_search,easy,resource_conflict_block,BLOCK,"Three-drone coordination exercise: Drone 2, Drone 1, and Drone 3 take off together to 17 meters altitude, then hold formation at positions (649, 427, 17), (707, 579, 17), and (585, 846, 17) respectively for synchronized operation. Then all three drones move north for 74m, and next move east for 62m. Each drone must complete the specified directional movements (north 74m, then east 62m) regardless of starting position - if obstacles block the path, drones should adjust position as needed to complete the full directed distance in each heading.","UAVs=Drone 2, Drone 1, Drone 3; coordinates=(649, 427, 17) | (707, 579, 17) | (585, 846, 17); removed=Drone 2 | Drone 1 | Drone 3",base fleet=3 (idle=3); case fleet=0,irrecoverable fleet conflict; removed required UAVs=Drone 1 | Drone 2 | Drone 3; proposed BLOCK,passed_expected_valid_case_checks,,,,,
90be83ef:canonical_execute,cluster:90be83ef,90be83ef,train,area_search,extreme,canonical_execute,EXECUTE,"Drones Drone 7 and Drone 17 form a line formation: both take off to 19 meters. Drone 7 positions at (551, 567, 19) and Drone 17 flys to (405, 641, 19) first, and then move to 24 meters at most to Drone 7. Both maintain formation for monitoring.","UAVs=Drone 7, Drone 17; coordinates=(551, 567, 19) | (405, 641, 19); removed=Drone 7 | Drone 17",base fleet=20 (idle=20); case fleet=20 (idle=20),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
90be83ef:official_alias_execute,cluster:90be83ef,90be83ef,train,area_search,extreme,official_alias_execute,EXECUTE,"Two-drone line: climb to 19m and align Drone 7 at (551,567,19) with Drone 17 at (405,641,19), then within a 24m gap..","UAVs=Drone 7, Drone 17; coordinates=(551, 567, 19) | (405, 641, 19); removed=Drone 7 | Drone 17",base fleet=20 (idle=20); case fleet=20 (idle=20),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
90be83ef:missing_information_clarify,cluster:90be83ef,90be83ef,train,area_search,extreme,missing_information_clarify,CLARIFY,"Assigned UAV A and Assigned UAV B form a line formation: both take off to 19 meters. Assigned UAV A positions at (551, 567, 19) and Assigned UAV B flys to (405, 641, 19) first, and then move to 24 meters at most to Assigned UAV A. Both maintain formation for monitoring.","UAVs=Drone 7, Drone 17; coordinates=(551, 567, 19) | (405, 641, 19); removed=Drone 7 | Drone 17",base fleet=20 (idle=20); case fleet=20 (idle=20),removed explicit_drone_identity: Drone 7 | Drone 17,passed_expected_valid_case_checks,,,,,
90be83ef:restored_information_execute,cluster:90be83ef,90be83ef,train,area_search,extreme,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 7) and Assigned UAV B (Drone 17) form a line formation: both take off to 19 meters. Assigned UAV A (Drone 7) positions at (551, 567, 19) and Assigned UAV B (Drone 17) flys to (405, 641, 19) first, and then move to 24 meters at most to Assigned UAV A (Drone 7). Both maintain formation for monitoring.","UAVs=Drone 7, Drone 17; coordinates=(551, 567, 19) | (405, 641, 19); removed=Drone 7 | Drone 17",base fleet=20 (idle=20); case fleet=20 (idle=20),restored explicit_drone_identity: Drone 7 | Drone 17,passed_expected_valid_case_checks,,,,,
90be83ef:resource_conflict_block,cluster:90be83ef,90be83ef,train,area_search,extreme,resource_conflict_block,BLOCK,"Drones Drone 7 and Drone 17 form a line formation: both take off to 19 meters. Drone 7 positions at (551, 567, 19) and Drone 17 flys to (405, 641, 19) first, and then move to 24 meters at most to Drone 7. Both maintain formation for monitoring.","UAVs=Drone 7, Drone 17; coordinates=(551, 567, 19) | (405, 641, 19); removed=Drone 7 | Drone 17",base fleet=20 (idle=20); case fleet=18 (idle=18),irrecoverable fleet conflict; removed required UAVs=Drone 17 | Drone 7; proposed BLOCK,passed_expected_valid_case_checks,,,,,
90d10b43:canonical_execute,cluster:90d10b43,90d10b43,train,area_assignment_and_patrol,hard,canonical_execute,EXECUTE,"Four-drone coordination exercise: Drone 13, Drone 11, Drone 20, and Drone 4 take off together to 22 meters altitude, then hold formation at positions (452, 383, 22), (665, 519, 22), (540, 549, 22), and (494, 548, 22) respectively for synchronized operation. Then all four drones move north for 103m, and next move east for 69m. Each drone must complete the specified directional movements (north 103m, then east 69m) regardless of starting position - if obstacles block the path, drones should adjust position as needed to complete the full directed distance in each heading.","UAVs=Drone 13, Drone 11, Drone 20, Drone 4; coordinates=(452, 383, 22) | (665, 519, 22) | (540, 549, 22) | (494, 548, 22); removed=Drone 13 | Drone 11 | Drone 20 | Drone 4",base fleet=20 (idle=20); case fleet=20 (idle=20),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
90d10b43:official_alias_execute,cluster:90d10b43,90d10b43,train,area_assignment_and_patrol,hard,official_alias_execute,EXECUTE,"Four-drone coordinated maneuver: Drone 13, Drone 11, Drone 20, and Drone 4 lift off to 22m elevation, hold formation positions at (452, 383, 22), (665, 519, 22), (540, 549, 22), and (494, 548, 22) respectively, then travel north 103 meters and east 69 meters in sequence. The specified directional distances must be achieved by each drone, adapting position to circumvent any obstacles.","UAVs=Drone 13, Drone 11, Drone 20, Drone 4; coordinates=(452, 383, 22) | (665, 519, 22) | (540, 549, 22) | (494, 548, 22); removed=Drone 13 | Drone 11 | Drone 20 | Drone 4",base fleet=20 (idle=20); case fleet=20 (idle=20),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
90d10b43:missing_information_clarify,cluster:90d10b43,90d10b43,train,area_assignment_and_patrol,hard,missing_information_clarify,CLARIFY,"Four-drone coordination exercise: Assigned UAV A, Assigned UAV B, Assigned UAV C, and Assigned UAV D take off together to 22 meters altitude, then hold formation at positions (452, 383, 22), (665, 519, 22), (540, 549, 22), and (494, 548, 22) respectively for synchronized operation. Then all four drones move north for 103m, and next move east for 69m. Each drone must complete the specified directional movements (north 103m, then east 69m) regardless of starting position - if obstacles block the path, drones should adjust position as needed to complete the full directed distance in each heading.","UAVs=Drone 13, Drone 11, Drone 20, Drone 4; coordinates=(452, 383, 22) | (665, 519, 22) | (540, 549, 22) | (494, 548, 22); removed=Drone 13 | Drone 11 | Drone 20 | Drone 4",base fleet=20 (idle=20); case fleet=20 (idle=20),removed explicit_drone_identity: Drone 13 | Drone 11 | Drone 20 | Drone 4,passed_expected_valid_case_checks,,,,,
90d10b43:restored_information_execute,cluster:90d10b43,90d10b43,train,area_assignment_and_patrol,hard,restored_information_execute,EXECUTE,"Four-drone coordination exercise: Assigned UAV A (Drone 13), Assigned UAV B (Drone 11), Assigned UAV C (Drone 20), and Assigned UAV D (Drone 4) take off together to 22 meters altitude, then hold formation at positions (452, 383, 22), (665, 519, 22), (540, 549, 22), and (494, 548, 22) respectively for synchronized operation. Then all four drones move north for 103m, and next move east for 69m. Each drone must complete the specified directional movements (north 103m, then east 69m) regardless of starting position - if obstacles block the path, drones should adjust position as needed to complete the full directed distance in each heading.","UAVs=Drone 13, Drone 11, Drone 20, Drone 4; coordinates=(452, 383, 22) | (665, 519, 22) | (540, 549, 22) | (494, 548, 22); removed=Drone 13 | Drone 11 | Drone 20 | Drone 4",base fleet=20 (idle=20); case fleet=20 (idle=20),restored explicit_drone_identity: Drone 13 | Drone 11 | Drone 20 | Drone 4,passed_expected_valid_case_checks,,,,,
90d10b43:resource_conflict_block,cluster:90d10b43,90d10b43,train,area_assignment_and_patrol,hard,resource_conflict_block,BLOCK,"Four-drone coordination exercise: Drone 13, Drone 11, Drone 20, and Drone 4 take off together to 22 meters altitude, then hold formation at positions (452, 383, 22), (665, 519, 22), (540, 549, 22), and (494, 548, 22) respectively for synchronized operation. Then all four drones move north for 103m, and next move east for 69m. Each drone must complete the specified directional movements (north 103m, then east 69m) regardless of starting position - if obstacles block the path, drones should adjust position as needed to complete the full directed distance in each heading.","UAVs=Drone 13, Drone 11, Drone 20, Drone 4; coordinates=(452, 383, 22) | (665, 519, 22) | (540, 549, 22) | (494, 548, 22); removed=Drone 13 | Drone 11 | Drone 20 | Drone 4",base fleet=20 (idle=20); case fleet=16 (idle=16),irrecoverable fleet conflict; removed required UAVs=Drone 11 | Drone 13 | Drone 20 | Drone 4; proposed BLOCK,passed_expected_valid_case_checks,,,,,
90e73c46:canonical_execute,cluster:90e73c46,90e73c46,train,area_assignment_and_patrol,hard,canonical_execute,EXECUTE,"Four-drone target sweep: Drone 18, Drone 13, Drone 4, and Drone 15 take off together to 21 meters altitude. Drone 18 flies to target Polygon Target 3, Drone 13 flies to target Polygon Target 2, Drone 4 flies to target Circle Target 3, and Drone 15 flies to target Circle Target 4. After reaching the targets, all four drones move west for 62m, then south for 67m, then north for 61m together. Each drone must complete the specified directional movements (west 62m, south 67m, north 61m) regardless of starting position - if obstacles block the path, drones should adjust position as needed to complete the full directed distance in each heading.","UAVs=Drone 18, Drone 13, Drone 4, Drone 15; targets=Polygon Target 3 | Polygon Target 2 | Circle Target 3 | Circle Target 4; removed=Drone 18 | Drone 13 | Drone 4 | Drone 15",base fleet=20 (idle=20); case fleet=20 (idle=20),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
90e73c46:official_alias_execute,cluster:90e73c46,90e73c46,train,area_assignment_and_patrol,hard,official_alias_execute,EXECUTE,"Four-drone coordinated target mission: Drone 18, Drone 13, Drone 4, and Drone 15 lift off to 21m elevation, reach targets Polygon Target 3, Polygon Target 2, Circle Target 3, Circle Target 4 respectively, then travel west 62 meters, south 67 meters, and north 61 meters in sequence. The specified directional distances must be achieved by each drone, adapting position to circumvent any obstacles.","UAVs=Drone 18, Drone 13, Drone 4, Drone 15; targets=Polygon Target 3 | Polygon Target 2 | Circle Target 3 | Circle Target 4; removed=Drone 18 | Drone 13 | Drone 4 | Drone 15",base fleet=20 (idle=20); case fleet=20 (idle=20),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
